WKT,LINKID,FROMNODE,TONODE,LENGTH,ROADTYPE,ROADNO,SPEED,LANE,CODE,GID,DATE,REMARK,ITS_LINKID,HDUFID
"MULTILINESTRING ((302495.457 4124513.411,302495.232 4124514.09,302494.957 4124515.066,302494.633 4124516.892,302494.554 4124518.013,302494.494 4124519.145,302494.489 4124519.899,302494.483 4124520.649,302494.483 4124520.649,302494.482 4124522.149,302494.482 4124522.149,302494.472 4124523.78,302494.463 4124525.412,302494.463 4124525.412,302494.461 4124526.912,302494.461 4124526.912,302494.459 4124528.412,302494.459 4124528.412,302494.45 4124530.043,302494.44 4124531.675,302494.44 4124531.675,302494.439 4124532.788,302494.439 4124532.788,302494.436 4124533.784,302494.436 4124533.784,302494.448 4124534.85,302494.448 4124534.85,302494.439 4124536.481,302494.43 4124538.113,302494.43 4124538.113,302494.436 4124538.723,302494.442 4124539.261,302494.443 4124539.428,302494.443 4124539.429))",233A0146LR0101,233A02540101,233A02590101,26.00343,1,,0,1,5,71,20181129,2������,,A3LI184A001072
"MULTILINESTRING ((302491.03 4124539.528,302491.035 4124538.935,302491.039 4124538.29,302491.039 4124538.29,302491.048 4124536.659,302491.058 4124535.028,302491.058 4124535.028,302491.105 4124533.547,302491.105 4124533.547,302491.115 4124532.584,302491.115 4124532.584,302491.13 4124531.084,302491.13 4124531.084,302491.139 4124529.452,302491.148 4124527.821,302491.148 4124527.821,302491.163 4124526.321,302491.163 4124526.321,302491.178 4124524.821,302491.178 4124524.821,302491.188 4124523.189,302491.197 4124521.558,302491.197 4124521.558,302491.204 4124520.808,302491.212 4124520.058,302491.212 4124520.058,302491.212 4124519.434,302491.212 4124519.434,302491.19 4124517.64,302491.172 4124516.155,302491.05 4124514.754,302490.82 4124513.491))",233A0178ZZ0101,233A02580101,233A02550101,26.04692,1,,0,1,5,72,20181129,2������,,A3LI184A001073
"MULTILINESTRING ((302598.413 4124252.797,302598.414 4124253.415,302598.414 4124253.583,302598.402 4124254.024,302598.391 4124254.411,302598.385 4124254.536,302598.337 4124255.449,302598.337 4124255.449,302598.317 4124256.086,302598.317 4124256.086,302598.302 4124256.489,302598.302 4124256.489,302598.288 4124257.026,302598.288 4124257.026,302598.233 4124258.525,302598.233 4124258.525,302598.199 4124259.453,302598.199 4124259.453,302598.19 4124259.6,302598.19 4124259.6,302598.173 4124260.121,302598.173 4124260.121,302598.17 4124260.513,302598.17 4124260.513,302598.084 4124262.011,302598.084 4124262.011,302598.059 4124262.548,302598.059 4124262.548,302598.011 4124263.388,302598.011 4124263.388,302597.998 4124263.604,302597.998 4124263.604,302597.963 4124264.196,302597.963 4124264.196,302597.871 4124265.693,302597.871 4124265.693,302597.857 4124265.859,302597.857 4124265.859,302597.8 4124266.55,302597.8 4124266.55,302597.79 4124266.679,302597.79 4124266.679,302597.748 4124267.181,302597.748 4124267.181,302597.628 4124268.676,302597.628 4124268.676,302597.619 4124268.742,302597.619 4124268.742,302597.552 4124269.288,302597.552 4124269.288,302597.505 4124269.705,302597.505 4124269.705,302597.34 4124270.897,302597.34 4124270.897,302597.173 4124272.388,302597.173 4124272.388,302597.04 4124273.3,302597.04 4124273.3,302596.983 4124273.611,302596.983 4124273.611,302596.863 4124274.29,302596.863 4124274.29,302596.597 4124275.767,302596.597 4124275.767,302596.462 4124276.429,302596.462 4124276.429,302596.45 4124276.483,302596.45 4124276.483,302596.321 4124277.106,302596.321 4124277.106,302596.192 4124277.648,302596.192 4124277.648,302595.853 4124279.109,302595.853 4124279.109,302595.846 4124279.133,302595.846 4124279.133,302595.726 4124279.579,302595.726 4124279.579,302595.707 4124279.645,302595.707 4124279.645,302595.554 4124280.301,302595.554 4124280.301,302595.14 4124281.743,302595.14 4124281.743,302595.049 4124282.054,302595.049 4124282.054,302594.865 4124282.713,302594.865 4124282.713,302594.825 4124282.842,302594.825 4124282.842,302594.746 4124283.094,302594.746 4124283.094,302594.627 4124283.459,302594.519 4124283.808,302594.406 4124284.176,302594.184 4124284.892,302594.184 4124284.892,302593.938 4124285.588,302593.938 4124285.588,302593.823 4124285.872,302593.823 4124285.872,302593.577 4124286.528,302593.577 4124286.528,302593.017 4124287.92,302593.017 4124287.92,302592.802 4124288.431,302592.802 4124288.431,302592.763 4124288.533,302592.763 4124288.533,302592.603 4124288.907,302592.603 4124288.907,302592.358 4124289.464,302592.358 4124289.464,302591.788 4124290.703,302591.788 4124290.703,302591.49 4124291.322,302591.49 4124291.322,302591.158 4124291.991,302591.158 4124291.991,302590.543 4124293.195,302590.543 4124293.195,302590.473 4124293.335,302590.473 4124293.335,302590.095 4124294.042,302590.095 4124294.042,302589.422 4124295.249,302589.422 4124295.249,302589.046 4124295.953,302589.046 4124295.953,302588.754 4124296.459,302588.754 4124296.459,302588.358 4124297.143,302588.358 4124297.143,302587.608 4124298.442,302587.608 4124298.442,302587.178 4124299.172,302587.178 4124299.172,302587.026 4124299.452,302587.026 4124299.452,302586.653 4124300.033,302586.653 4124300.033,302586.334 4124300.562,302586.334 4124300.562,302585.731 4124301.521,302585.731 4124301.521,302584.921 4124302.783,302584.921 4124302.783,302584.63 4124303.23,302584.63 4124303.23,302584.597 4124303.277,302584.597 4124303.277,302584.246 4124303.789,302584.246 4124303.789,302583.39 4124305.021,302583.39 4124305.021,302582.962 4124305.649,302582.962 4124305.649,302582.79 4124305.878,302582.79 4124305.878,302582.648 4124306.079,302582.648 4124306.079,302581.766 4124307.244,302581.766 4124307.244,302581.358 4124307.767,302581.358 4124307.767,302581.09 4124308.112,302581.09 4124308.112,302580.613 4124308.703,302580.613 4124308.703,302580.239 4124309.15,302580.239 4124309.15,302579.759 4124309.722,302579.651 4124309.852,302579.179 4124310.435,302578.708 4124311.019,302578.708 4124311.019,302578.363 4124311.401,302578.363 4124311.401,302578.086 4124311.703,302578.086 4124311.703,302577.597 4124312.243,302577.597 4124312.243,302576.584 4124313.349,302576.584 4124313.349,302576.27 4124313.677,302576.27 4124313.677,302575.959 4124314.014,302575.959 4124314.014,302575.69 4124314.285,302575.69 4124314.285,302575.255 4124314.732,302575.255 4124314.732,302574.719 4124315.253,302574.7 4124315.272,302574.172 4124315.805,302573.644 4124316.338,302573.644 4124316.338,302573.494 4124316.478,302573.494 4124316.478,302572.849 4124317.086,302572.849 4124317.086,302572.323 4124317.572,302572.323 4124317.572,302571.225 4124318.594,302571.225 4124318.594,302570.569 4124319.177,302570.569 4124319.177,302569.597 4124319.997,302569.597 4124319.997,302568.969 4124320.532,302568.969 4124320.532,302568.573 4124320.866,302568.573 4124320.866,302567.495 4124321.742,302567.495 4124321.742,302567.012 4124322.119,302567.012 4124322.119,302566.921 4124322.187,302566.921 4124322.187,302566.593 4124322.43,302566.593 4124322.43,302566.194 4124322.736,302566.194 4124322.736,302564.995 4124323.636,302564.995 4124323.636,302564.454 4124324.052,302564.454 4124324.052,302564.075 4124324.319,302564.075 4124324.319,302563.637 4124324.636,302563.637 4124324.636,302563.221 4124324.939,302563.221 4124324.939,302561.995 4124325.803,302561.995 4124325.803,302561.576 4124326.086,302561.576 4124326.086,302560.832 4124326.581,302559.792 4124327.24,302559.792 4124327.24,302559.074 4124327.701,302559.074 4124327.701,302558.101 4124328.289,302558.101 4124328.289,302557.43 4124328.696,302557.43 4124328.696,302556.867 4124329.025,302556.867 4124329.025,302555.837 4124329.583,302555.837 4124329.583,302555.305 4124329.882,302555.305 4124329.882,302554.646 4124330.228,302554.646 4124330.228,302553.639 4124330.772,302553.639 4124330.772,302553.393 4124330.888,302553.393 4124330.888,302552.703 4124331.23,302552.703 4124331.23,302552.028 4124331.542,302552.028 4124331.542,302550.671 4124332.18,302550.671 4124332.18,302549.766 4124332.561,302549.766 4124332.561,302549.424 4124332.697,302549.424 4124332.697,302548.73 4124332.98,302548.73 4124332.98,302547.337 4124333.535,302547.337 4124333.535,302546.254 4124333.947,302546.254 4124333.947,302545.129 4124334.408,302545.129 4124334.408,302544.481 4124334.631,302544.481 4124334.631,302544.435 4124334.647,302544.435 4124334.647,302543.805 4124334.873,302543.805 4124334.873,302542.389 4124335.369,302542.389 4124335.369,302541.661 4124335.626,302541.661 4124335.626,302540.677 4124335.957,302540.677 4124335.957,302539.261 4124336.453,302539.261 4124336.453,302538.371 4124336.732,302538.371 4124336.732,302537.062 4124337.153,302537.062 4124337.153,302536.111 4124337.459,302536.111 4124337.459,302535.436 4124337.696,302535.399 4124337.708,302534.722 4124337.926,302534.008 4124338.155,302534.008 4124338.155,302533.114 4124338.45,302533.114 4124338.45,302532.764 4124338.582,302532.764 4124338.582,302532.27 4124338.763,302532.27 4124338.763,302530.867 4124339.292,302530.867 4124339.292,302530.127 4124339.579,302530.127 4124339.579,302529.599 4124339.809,302529.599 4124339.809,302528.723 4124340.199,302528.723 4124340.199,302527.95 4124340.553,302527.95 4124340.553,302527.384 4124340.844,302527.384 4124340.844,302526.42 4124341.321,302526.42 4124341.321,302525.685 4124341.713,302525.685 4124341.713,302524.704 4124342.257,302524.704 4124342.257,302524.282 4124342.479,302524.282 4124342.479,302523.622 4124342.883,302523.622 4124342.883,302523.533 4124342.938,302523.533 4124342.938,302523.107 4124343.202,302522.897 4124343.334,302522.472 4124343.6,302522.098 4124343.834,302521.836 4124343.998,302521.474 4124344.244,302521.474 4124344.244,302520.912 4124344.594,302520.912 4124344.594,302520.417 4124344.944,302520.41 4124344.949,302519.913 4124345.295,302519.417 4124345.641,302519.417 4124345.641,302518.994 4124345.973,302518.994 4124345.973,302518.564 4124346.294,302518.418 4124346.413,302517.997 4124346.758,302517.43 4124347.221,302517.305 4124347.319,302516.723 4124347.774,302516.723 4124347.774,302516.275 4124348.157,302516.275 4124348.157,302515.54 4124348.773,302515.54 4124348.773,302515.092 4124349.155,302515.092 4124349.155,302515.089 4124349.158,302515.089 4124349.158,302514.792 4124349.432,302514.792 4124349.432,302514.474 4124349.787,302514.27 4124349.978,302513.928 4124350.3,302513.382 4124350.814,302513.382 4124350.814,302512.967 4124351.222,302512.967 4124351.222,302512.333 4124351.874,302512.333 4124351.874,302511.486 4124352.764,302511.486 4124352.764,302511.116 4124353.163,302511.116 4124353.163,302510.898 4124353.401,302510.898 4124353.401,302510.108 4124354.303,302510.108 4124354.303,302509.814 4124354.62,302509.814 4124354.62,302509.327 4124355.201,302509.327 4124355.201,302509.127 4124355.461,302509.127 4124355.461,302508.335 4124356.491,302508.335 4124356.491,302508.086 4124356.808,302508.086 4124356.808,302507.651 4124357.362,302507.651 4124357.362,302507.443 4124357.643,302507.443 4124357.643,302506.781 4124358.555,302506.781 4124358.555,302506.56 4124358.9,302506.56 4124358.9,302506.168 4124359.455,302506.168 4124359.455,302505.585 4124360.318,302505.585 4124360.318,302505.4 4124360.562,302505.4 4124360.562,302505.137 4124361.008,302505.137 4124361.008,302504.805 4124361.536,302504.805 4124361.536,302504.147 4124362.652,302504.147 4124362.652,302503.886 4124363.101,302503.886 4124363.101,302503.521 4124363.765,302503.521 4124363.765,302503.01 4124364.657,302503.01 4124364.657,302503.001 4124364.674,302503.001 4124364.674,302502.696 4124365.255,302502.696 4124365.255,302502.477 4124365.708,302502.477 4124365.708,302501.814 4124367.053,302501.814 4124367.053,302501.659 4124367.382,302501.659 4124367.382,302501.339 4124368.064,302501.339 4124368.064,302501.199 4124368.381,302501.199 4124368.381,302500.702 4124369.533,302500.702 4124369.533,302500.573 4124369.827,302500.573 4124369.827,302500.297 4124370.503,302500.297 4124370.503,302500.158 4124370.868,302500.158 4124370.868,302499.672 4124372.168,302499.672 4124372.168,302499.542 4124372.535,302499.542 4124372.535,302499.5 4124372.655,302499.5 4124372.655,302499.271 4124373.298,302499.271 4124373.298,302499.182 4124373.548,302499.023 4124374.005,302498.935 4124374.257,302498.75 4124374.791,302498.689 4124374.965,302498.533 4124375.504,302498.533 4124375.504,302498.34 4124376.169,302498.34 4124376.169,302498.298 4124376.312,302498.298 4124376.312,302498.13 4124376.964,302497.961 4124377.616,302497.939 4124377.694,302497.752 4124378.344,302497.752 4124378.344,302497.639 4124378.782,302497.639 4124378.782,302497.473 4124379.438,302497.46 4124379.493,302497.307 4124380.158,302497.202 4124380.614,302497.141 4124380.877,302497.055 4124381.333,302497.055 4124381.333,302496.985 4124381.662,302496.985 4124381.662,302496.877 4124382.256,302496.877 4124382.256,302496.71 4124383.296,302496.71 4124383.296,302496.63 4124383.803,302496.63 4124383.803,302496.615 4124383.914,302496.615 4124383.914,302496.514 4124384.824,302496.514 4124384.824,302496.41 4124385.681,302496.41 4124385.681,302496.376 4124385.969,302496.376 4124385.969,302496.316 4124386.622,302496.316 4124386.622,302496.282 4124386.983,302496.282 4124386.983,302496.259 4124387.278,302496.259 4124387.278,302496.247 4124387.689,302496.247 4124387.689,302496.157 4124389.0,302496.157 4124389.0,302496.141 4124389.252,302496.141 4124389.252,302496.111 4124389.755,302496.111 4124389.755,302496.108 4124389.839,302496.108 4124389.839,302496.093 4124390.09,302496.093 4124390.09,302496.091 4124390.202,302496.091 4124390.202,302496.089 4124390.379,302496.089 4124390.379,302496.042 4124391.878,302496.042 4124391.878,302496.03 4124392.654,302496.03 4124392.654,302496.027 4124392.843,302496.027 4124392.843,302496.023 4124393.122,302496.023 4124393.122,302496.023 4124393.183,302496.023 4124393.183,302496.021 4124393.475,302496.021 4124393.475,302496.004 4124394.975,302496.004 4124394.975,302495.998 4124396.108,302495.998 4124396.108,302495.995 4124396.675,302495.995 4124396.675,302495.979 4124398.175,302495.979 4124398.175,302495.973 4124399.203,302495.973 4124399.203,302495.972 4124399.439,302495.972 4124399.439,302495.967 4124400.473,302495.967 4124400.473,302495.96 4124401.973,302495.96 4124401.973,302495.955 4124402.996,302495.955 4124402.996,302495.948 4124404.496,302495.948 4124404.496,302495.942 4124405.608,302495.942 4124405.608,302495.937 4124406.692,302495.937 4124406.692,302495.93 4124408.192,302495.93 4124408.192,302495.924 4124409.279,302495.924 4124409.279,302495.918 4124410.779,302495.918 4124410.779,302495.917 4124411.009,302495.917 4124411.009,302495.913 4124411.86,302495.913 4124411.86,302495.906 4124413.359,302495.906 4124413.359,302495.901 4124414.425,302495.901 4124414.425,302495.899 4124414.901,302495.899 4124414.901,302495.894 4124415.898,302495.894 4124415.898,302495.887 4124417.398,302495.887 4124417.398,302495.882 4124418.475,302495.882 4124418.475,302495.878 4124419.225,302495.877 4124419.471,302495.874 4124420.221,302495.87 4124420.971,302495.87 4124420.971,302495.865 4124422.117,302495.865 4124422.117,302495.861 4124422.867,302495.858 4124423.617,302495.856 4124423.899,302495.853 4124424.649,302495.853 4124424.649,302495.849 4124425.399,302495.848 4124425.674,302495.844 4124426.424,302495.841 4124427.174,302495.841 4124427.174,302495.836 4124428.204,302495.836 4124428.204,302495.829 4124429.704,302495.829 4124429.704,302495.825 4124430.542,302495.825 4124430.542,302495.825 4124430.562,302495.825 4124430.562,302495.82 4124431.588,302495.82 4124431.588,302495.813 4124433.088,302495.813 4124433.088,302495.808 4124434.281,302495.808 4124434.281,302495.804 4124435.031,302495.801 4124435.781,302495.8 4124435.859,302495.797 4124436.609,302495.797 4124436.609,302495.792 4124437.635,302495.792 4124437.635,302495.785 4124439.135,302495.785 4124439.135,302495.78 4124440.397,302495.78 4124440.397,302495.773 4124441.897,302495.773 4124441.897,302495.768 4124442.921,302495.768 4124442.921,302495.761 4124444.421,302495.761 4124444.421,302495.756 4124445.444,302495.756 4124445.444,302495.751 4124446.659,302495.751 4124446.659,302495.744 4124448.159,302495.744 4124448.159,302495.742 4124448.623,302495.742 4124448.623,302495.739 4124449.148,302495.739 4124449.148,302495.732 4124450.648,302495.732 4124450.648,302495.73 4124451.1,302495.73 4124451.1,302495.725 4124452.074,302495.725 4124452.074,302495.733 4124453.425,302495.733 4124453.425,302495.728 4124454.399,302495.728 4124454.399,302495.723 4124455.363,302495.723 4124455.363,302495.706 4124456.857,302495.7 4124457.409,302495.698 4124457.536,302495.688 4124458.476,302495.677 4124459.435,302495.676 4124459.516,302495.668 4124460.248,302495.66 4124460.94,302495.659 4124461.093,302495.652 4124461.667,302495.647 4124462.127,302495.643 4124462.555,302495.639 4124462.891))",233A0176ZZ0101,233A02460101,233A02480101,257.31088,1,,50,1,5,73,20180430,,,A3LI184A001077
"MULTILINESTRING ((302528.58 4124212.767,302528.543 4124211.932,302528.541 4124211.884,302528.532 4124211.698,302528.517 4124211.393,302528.51 4124211.257,302528.503 4124211.114,302528.491 4124210.883,302528.49 4124210.863,302528.469 4124210.535,302528.453 4124210.267,302528.434 4124209.969,302528.383 4124209.126,302528.365 4124208.836,302528.351 4124208.632,302528.291 4124207.78,302528.28 4124207.622,302528.238 4124207.038,302528.211 4124206.661,302528.174 4124206.157,302528.153 4124205.874,302528.121 4124205.448,302528.093 4124205.059,302528.056 4124204.569,302527.968 4124203.379,302527.965 4124203.331,302527.876 4124202.227,302527.838 4124201.75,302527.738 4124200.499,302527.719 4124200.26,302527.672 4124199.663,302527.612 4124198.921,302527.525 4124197.823,302527.51 4124197.639,302527.418 4124196.487,302527.386 4124196.09,302527.369 4124195.87,302527.348 4124195.616,302527.163 4124193.304,302527.143 4124193.053,302527.054 4124191.927,302526.931 4124190.4,302526.931 4124190.4,302526.84 4124188.947,302526.742 4124187.413,302526.742 4124187.413,302526.663 4124185.949,302526.599 4124184.773,302526.599 4124184.773,302526.588 4124184.379,302526.588 4124184.379,302526.596 4124182.879,302526.596 4124182.879,302526.594 4124182.014,302526.594 4124182.014,302526.599 4124181.349,302526.599 4124181.349,302526.606 4124180.224,302526.609 4124179.849,302526.618 4124178.724,302526.621 4124178.349,302526.621 4124178.349,302526.631 4124176.849,302526.631 4124176.849,302526.642 4124175.349,302526.642 4124175.349,302526.645 4124174.906,302526.645 4124174.906,302526.657 4124173.406,302526.657 4124173.406,302526.666 4124171.906,302526.666 4124171.906,302526.668 4124171.482,302526.668 4124171.482,302526.677 4124169.982,302526.677 4124169.982,302526.684 4124168.482,302526.684 4124168.482,302526.693 4124166.982,302526.693 4124166.982,302526.701 4124165.482,302526.701 4124165.482,302526.709 4124163.982,302526.709 4124163.982,302526.717 4124162.482,302526.717 4124162.482,302526.721 4124161.842,302526.721 4124161.842,302526.73 4124160.342,302526.73 4124160.342,302526.74 4124158.842,302526.74 4124158.842,302526.749 4124157.342,302526.749 4124157.342,302526.759 4124155.842,302526.759 4124155.842,302526.768 4124154.342,302526.768 4124154.342,302526.778 4124152.842,302526.778 4124152.842,302526.785 4124151.653,302526.785 4124151.653,302526.789 4124151.19,302526.789 4124151.19,302526.8 4124149.69,302526.8 4124149.69,302526.812 4124148.191,302526.812 4124148.191,302526.823 4124146.691,302526.823 4124146.691,302526.836 4124145.191,302526.836 4124145.191,302526.847 4124143.691,302526.847 4124143.691,302526.859 4124142.191,302526.859 4124142.191,302526.861 4124141.851))",233A0136ZZ0201,233A02360201,233A02320201,70.99000,1,,0,2,5,74,20180430,,,A3LI184A001080
"MULTILINESTRING ((302553.045 4124123.645,302553.222 4124123.645,302554.17 4124123.642,302555.052 4124123.639,302555.937 4124123.643,302556.746 4124123.646,302557.436 4124123.648,302558.246 4124123.65,302559.274 4124123.652,302559.746 4124123.653,302560.775 4124123.657,302561.497 4124123.66,302561.497 4124123.66,302561.974 4124123.663,302561.974 4124123.663,302563.785 4124123.671,302563.803 4124123.671,302565.285 4124123.679,302565.303 4124123.679,302566.785 4124123.687,302566.803 4124123.687,302568.557 4124123.694,302568.564 4124123.694,302570.057 4124123.703,302570.064 4124123.703,302571.739 4124123.71,302571.739 4124123.71,302572.205 4124123.708,302572.205 4124123.708,302573.481 4124123.713,302573.694 4124123.712,302574.786 4124123.709))",233A0117LZ0101,233A02130101,233A02140101,21.74132,1,,0,1,5,75,20181129,2������,,A3LI184A001086
"MULTILINESTRING ((302526.981 4124111.453,302526.983 4124111.094,302526.983 4124111.094,302526.99 4124109.596,302526.99 4124109.596,302526.995 4124108.096,302526.995 4124108.096,302527.002 4124106.596,302527.002 4124106.596,302527.007 4124105.096,302527.007 4124105.096,302527.007 4124105.073,302527.007 4124105.072,302527.012 4124104.323,302527.018 4124103.573,302527.02 4124102.821,302527.023 4124102.073,302527.023 4124102.073,302527.027 4124101.391,302527.027 4124101.322,302527.033 4124100.641,302527.038 4124099.891,302527.038 4124099.891,302527.048 4124098.391,302527.048 4124098.391,302527.053 4124097.641,302527.059 4124096.891,302527.059 4124096.891,302527.06 4124096.575,302527.06 4124096.575,302527.07 4124095.075,302527.07 4124095.075,302527.077 4124093.575,302527.077 4124093.575,302527.087 4124092.075,302527.087 4124092.075,302527.094 4124090.575,302527.094 4124090.575,302527.096 4124090.217,302527.096 4124090.217,302527.104 4124088.717,302527.104 4124088.717,302527.112 4124087.217,302527.112 4124087.217,302527.12 4124085.717,302527.12 4124085.717,302527.127 4124084.217,302527.127 4124084.217,302527.136 4124082.717,302527.136 4124082.717,302527.143 4124081.217,302527.143 4124081.217,302527.146 4124080.676,302527.146 4124080.676,302527.149 4124079.926,302527.153 4124079.176,302527.157 4124078.426,302527.161 4124077.676,302527.161 4124077.676,302527.158 4124076.676,302527.158 4124076.676,302527.166 4124075.176,302527.166 4124075.176,302527.166 4124075.064,302527.166 4124075.064,302527.166 4124074.314,302527.166 4124073.564,302527.166 4124073.564,302527.173 4124072.064,302527.173 4124072.064,302527.181 4124071.028,302527.181 4124071.028,302527.183 4124070.545,302527.183 4124070.545,302527.197 4124069.913,302527.197 4124069.913,302527.201 4124068.413,302527.201 4124068.413,302527.265 4124067.723,302527.265 4124067.723,302527.321 4124066.837,302527.338 4124066.567,302527.43 4124065.125,302527.43 4124065.125,302527.488 4124064.374,302527.551 4124063.562,302527.645 4124062.352,302527.661 4124062.142,302527.682 4124061.923,302527.73 4124061.409,302527.82 4124060.448,302527.849 4124060.136,302527.986 4124058.679,302528.031 4124058.195,302528.152 4124056.906,302528.171 4124056.705,302528.326 4124055.048,302528.355 4124054.734,302528.389 4124054.367,302528.461 4124053.601,302528.522 4124052.954,302528.532 4124052.841,302528.64 4124051.693,302528.689 4124051.171,302528.704 4124051.009,302528.794 4124050.05,302528.824 4124049.725,302528.861 4124049.326,302528.945 4124048.429,302528.954 4124048.341,302529.02 4124047.633,302529.083 4124046.954,302529.1 4124046.776,302529.206 4124045.648,302529.229 4124045.396,302529.249 4124045.186,302529.306 4124044.572,302529.359 4124044.01,302529.375 4124043.839,302529.39 4124043.676,302529.494 4124042.567))",233A0113ZZ0201,233A02110201,233A02010201,68.99000,1,,0,2,5,76,20180430,,,A3LI184A001088
"MULTILINESTRING ((302615.764 4124123.928,302617.342 4124123.931,302617.95 4124123.929,302619.444 4124123.925,302619.45 4124123.925,302620.388 4124123.922,302620.947 4124123.926,302620.972 4124123.926,302621.177 4124123.927,302622.481 4124123.936,302623.972 4124123.947,302624.177 4124123.948,302624.614 4124123.951,302625.48 4124123.957,302626.972 4124123.968,302627.614 4124123.972,302627.877 4124123.974,302628.48 4124123.979,302629.972 4124123.989,302630.877 4124123.995,302631.313 4124123.999,302631.48 4124124.0,302632.368 4124124.006,302632.453 4124124.007,302633.018 4124124.011))",233A0122RR0101,233A02210101,233A02220101,17.25422,1,,60,1,5,79,20181129,2������,,A3LI184A001095
"MULTILINESTRING ((302632.98 4124128.324,302632.574 4124128.321,302632.233 4124128.32,302631.26 4124128.319,302630.97 4124128.319,302629.54 4124128.317,302628.985 4124128.317,302628.599 4124128.316,302627.971 4124128.315,302626.988 4124128.314,302625.599 4124128.313,302625.433 4124128.313,302623.982 4124128.311,302622.83 4124128.31,302622.442 4124128.309,302621.429 4124128.308,302620.911 4124128.307,302620.225 4124128.304,302620.106 4124128.303,302619.899 4124128.302,302619.874 4124128.302,302618.82 4124128.296))",233A0135LZ0101,233A02230101,233A02240101,14.16015,1,,60,1,5,80,20180430,,,A3LI184A001096
"MULTILINESTRING ((302668.36 4123926.039,302668.36 4123926.039,302668.36 4123926.039,302668.333 4123925.579,302668.322 4123925.39,302668.29 4123924.843,302668.228 4123923.78,302668.2 4123923.303,302668.151 4123922.452,302668.091 4123921.42,302668.07 4123921.099,302667.894 4123918.39,302667.819 4123917.222,302667.783 4123916.671,302667.645 4123914.464,302667.552 4123912.959,302667.511 4123912.3,302667.454 4123911.395,302667.449 4123911.318,302667.298 4123908.964,302667.11 4123906.048,302667.068 4123905.385,302667.058 4123905.233,302666.922 4123902.976,302666.759 4123900.285,302666.628 4123898.127,302666.602 4123897.686,302666.477 4123895.727,302666.323 4123893.305,302666.186 4123891.155,302666.144 4123890.494,302665.961 4123887.759,302665.814 4123885.552,302665.628 4123882.763,302665.457 4123880.187,302665.44 4123879.956,302665.357 4123878.834,302665.256 4123877.474,302665.06 4123874.812,302665.044 4123874.598,302664.985 4123873.508,302664.963 4123873.113,302664.907 4123872.079,302664.909 4123871.947,302664.939 4123870.038,302664.97 4123868.129,302665.017 4123865.175,302665.023 4123864.837,302665.023 4123864.837,302665.045 4123862.722,302665.045 4123862.722,302665.046 4123861.221,302665.048 4123859.72,302665.048 4123859.72,302665.063 4123857.254,302665.063 4123857.254,302665.068 4123854.791,302665.068 4123854.791,302665.077 4123852.76,302665.077 4123852.76,302665.08 4123850.464,302665.083 4123848.167,302665.083 4123848.167,302665.104 4123845.355,302665.104 4123845.355,302665.116 4123842.912,302665.122 4123841.749,302665.129 4123839.792,302665.133 4123838.631,302665.133 4123838.631,302665.149 4123836.561,302665.149 4123836.561,302665.154 4123834.12,302665.154 4123834.12,302665.17 4123832.113,302665.17 4123832.113,302665.19 4123829.944,302665.211 4123827.775,302665.211 4123827.775,302665.237 4123825.889,302665.237 4123825.889,302665.264 4123823.754,302665.264 4123823.754,302665.26 4123821.549,302665.255 4123819.345,302665.255 4123819.345,302665.259 4123816.72,302665.27 4123815.579,302665.27 4123815.579,302665.288 4123814.532,302665.288 4123814.532,302665.297 4123812.607,302665.297 4123812.607,302665.305 4123810.535,302665.305 4123810.535,302665.307 4123807.979,302665.308 4123805.424,302665.308 4123805.424,302665.308 4123805.424,302665.315 4123803.805,302665.315 4123803.786))",233A0160ZZ0201,233A02710301,233A02720301,122.37000,1,,50,2,5,87,20180430,,,A3LI184A001137
